~,st_class,st_ui_dbg_spawn_type,pda_encyclopedia_name,st_data_export_description,st_prop_weight,st_upgr_cost,st_data_export_max_uses
wpn_kiparis_m2_compm4s,WP_LR300,w_smg,st_wpn_kiparis_m2,st_wpn_kiparis_m2_descr,1.98,21280,
wpn_kiparis_m2_d0cter,WP_LR300,w_smg,st_wpn_kiparis_m2,st_wpn_kiparis_m2_descr,1.63,21280,
wpn_kiparis_m2_deltapoint,WP_LR300,w_smg,st_wpn_kiparis_m2,st_wpn_kiparis_m2_descr,1.64,21280,
wpn_kiparis_m2_e0t2,WP_LR300,w_smg,st_wpn_kiparis_m2,st_wpn_kiparis_m2_descr,1.83,21280,
wpn_kiparis_m2_kemper,WP_LR300,w_smg,st_wpn_kiparis_m2,st_wpn_kiparis_m2_descr,1.87,21280,
wpn_kiparis_m2_okep77,WP_LR300,w_smg,st_wpn_kiparis_m2,st_wpn_kiparis_m2_descr,1.75,21280,
wpn_kiparis_m2_pn23,WP_LR300,w_smg,st_wpn_kiparis_m2,st_wpn_kiparis_m2_descr,2.25,21280,
wpn_kiparis_m2_rakurs,WP_LR300,w_smg,st_wpn_kiparis_m2,st_wpn_kiparis_m2_descr,2.10,21280,
wpn_kiparis_m2_rmr,WP_LR300,w_smg,st_wpn_kiparis_m2,st_wpn_kiparis_m2_descr,1.63,21280,
wpn_kiparis_m3,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.60,34780,
wpn_kiparis_m3_0kp2,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.80,34780,
wpn_kiparis_m3_ac10632,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.72,34780,
wpn_kiparis_m3_acog,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.95,34780,
wpn_kiparis_m3_aim_low,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.71,34780,
wpn_kiparis_m3_aimpoint,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.73,34780,
wpn_kiparis_m3_compm4s,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.98,34780,
wpn_kiparis_m3_d0cter,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.63,34780,
wpn_kiparis_m3_deltapoint,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.64,34780,
wpn_kiparis_m3_e0t2,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.83,34780,
wpn_kiparis_m3_kemper,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.87,34780,
wpn_kiparis_m3_okep77,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.75,34780,
wpn_kiparis_m3_pn23,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,2.25,34780,
wpn_kiparis_m3_rakurs,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,2.10,34780,
wpn_kiparis_m3_rmr,WP_LR300,w_smg,st_wpn_kiparis_m3,st_wpn_kiparis_m3_descr,1.63,34780,
wpn_kiparis_s,WP_LR300,w_smg,st_wpn_kiparis_s,st_wpn_kiparis_s_descr,1.30,12880,
wpn_knife,WP_KNIFE,w_melee,st_knife_6x4,st_knife_6x4_descr,0.18,2085,
wpn_knife2,WP_KNIFE,w_melee,st_knife_needle,st_knife_needle_descr,0.26,3960,
wpn_knife3,WP_KNIFE,w_melee,st_knife_hunting,st_knife_hunting_descr,0.30,6825,
wpn_knife4,WP_KNIFE,w_melee,st_knife_swat,st_knife_swat_descr,0.37,12425,
wpn_knife5,WP_KNIFE,w_melee,st_knife_combat,st_knife_combat_descr,0.28,15585,
wpn_knife6,WP_KNIFE,w_melee,st_knifebf4,st_knifebf4_descr,0.30,20585,
wpn_knife7,WP_KNIFE,w_melee,st_tactical_knife,st_tactical_knife_descr,0.34,35585,
wpn_knife8,WP_KNIFE,w_melee,st_kukri,st_kukri_descr,0.36,30585,
wpn_knife9,WP_KNIFE,w_melee,st_tomahawk,st_tomahawk_descr,0.38,33585,
wpn_korth,WP_PM,w_pistol,st_wpn_korth,st_wpn_korth_descr,1.14,18940,
wpn_korth_custom,WP_PM,w_pistol,st_wpn_korth_custom,st_wpn_korth_custom_descr,1.42,21960,
wpn_korth_custom_d0cter,WP_PM,w_pistol,st_wpn_korth_custom,st_wpn_korth_custom_descr,0.66,21960,
wpn_krissvektor,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,2.70,54160,
wpn_krissvektor_ac10632,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,2.70,54160,
wpn_krissvektor_acog,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,3.05,54160,
wpn_krissvektor_aimpoint,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,2.70,54160,
wpn_krissvektor_compm4s,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,2.70,54160,
wpn_krissvektor_eot,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,3.10,54160,
wpn_krissvektor_gauss_sight,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,3.80,54160,
wpn_krissvektor_kemper,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,2.87,54160,
wpn_krissvektor_leupold,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,3.08,54160,
wpn_krissvektor_mepro,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,2.87,54160,
wpn_krissvektor_rmr,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,2.70,54160,
wpn_krissvektor_specter,WP_LR300,w_smg,st_wpn_kriss_cust,st_wpn_kriss_cust_descr,3.07,54160,
wpn_ks23,WP_ASHTG,w_shotgun,st_wpn_ks23,st_wpn_ks23_descr,3.85,32960,
wpn_ks23_23_up,WP_ASHTG,w_shotgun,st_wpn_ks23_23_up,st_wpn_ks23_23_up_descr,3.53,32960,
wpn_ks23_kaban,WP_ASHTG,w_shotgun,st_wpn_ks23_kaban,st_wpn_ks23_kaban_descr,3.50,38950,
wpn_ks23_kaban_kab_up,WP_ASHTG,w_shotgun,st_wpn_ks23_kaban_kab_up,st_wpn_ks23_kaban_kab_up_descr,3.60,38950,
wpn_l85,WP_AK74,w_rifle,st_wpn_l85,st_wpn_l85_descr,3.88,33860,
wpn_l85_alt,WP_AK74,w_rifle,st_wpn_l85_alt,st_wpn_l85_descr,3.88,35680,
wpn_l85_custom,WP_AK74,w_rifle,st_wpn_l85_custom,st_wpn_l85_descr,3.88,40580,
wpn_l85_m1,WP_AK74,w_rifle,st_wpn_l85_m1,st_wpn_l85_m1_descr,3.50,22810,
wpn_l85_m1_susatov,WP_AK74,w_rifle,st_wpn_l85_m1,st_wpn_l85_m1_descr,3.92,22810,
wpn_l85_m2,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.50,31860,
wpn_l85_m2_0kp2,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.70,31860,
wpn_l85_m2_ac10632,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.62,31860,
wpn_l85_m2_acog,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.85,31860,
wpn_l85_m2_aimpoint,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.63,31860,
wpn_l85_m2_c-more,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.80,31860,
wpn_l85_m2_compm4s,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.88,31860,
wpn_l85_m2_e0t2,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.73,31860,
wpn_l85_m2_ekp8_18,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.77,31860,
wpn_l85_m2_eot,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.80,31860,
wpn_l85_m2_gauss_sight,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,4.90,31860,
wpn_l85_m2_kemper,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.77,31860,
wpn_l85_m2_leupold,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,4.18,31860,
wpn_l85_m2_marchf,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,4.14,31860,
wpn_l85_m2_mark8_rmr,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,4.36,31860,
wpn_l85_m2_mepro,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.87,31860,
wpn_l85_m2_pn23,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,4.15,31860,
wpn_l85_m2_point_aimpro,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.83,31860,
wpn_l85_m2_spec_alt,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,4.25,31860,
wpn_l85_m2_specter,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,4.17,31860,
wpn_l85_m2_triji,WP_AK74,w_rifle,st_wpn_l85_m2,st_wpn_l85_m2_descr,3.92,31860,
wpn_l85_m3,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,3.80,37330,
wpn_l85_m3_0kp2,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4,37330,
wpn_l85_m3_ac10632,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,3.92,37330,
wpn_l85_m3_acog,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.15,37330,
wpn_l85_m3_aimpoint,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,3.93,37330,
wpn_l85_m3_c-more,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.10,37330,
wpn_l85_m3_compm4s,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.28,37330,
wpn_l85_m3_e0t2,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.03,37330,
wpn_l85_m3_ekp8_18,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.07,37330,
wpn_l85_m3_eot,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.10,37330,
wpn_l85_m3_gauss_sight,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,5.20,37330,
wpn_l85_m3_kemper,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.07,37330,
wpn_l85_m3_leupold,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.48,37330,
wpn_l85_m3_marchf,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.44,37330,
wpn_l85_m3_mepro,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.17,37330,
wpn_l85_m3_pn23,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.45,37330,
wpn_l85_m3_point_aimpro,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.13,37330,
wpn_l85_m3_specter,WP_AK74,w_rifle,st_wpn_l85_m3,st_wpn_l85_m3_descr,4.47,37330,
wpn_l85_modern,WP_AK74,w_rifle,st_wpn_l85_modern,st_wpn_l85_descr,3.88,38980,
wpn_l85a2,WP_AK74,w_rifle,st_wpn_l85a2,st_wpn_l85a2_descr,4.13,35860,
wpn_l85a2_alt,WP_AK74,w_rifle,st_wpn_l85a2_alt,st_wpn_l85a2_descr,4.13,36980,
wpn_l85a2_custom,WP_AK74,w_rifle,st_wpn_l85a2_custom,st_wpn_l85a2_descr,4.13,41560,
wpn_l85a2_modern,WP_AK74,w_rifle,st_wpn_l85a2_modern,st_wpn_l85a2_descr,4.13,35580,
wpn_l96a1,WP_SVD,w_sniper,st_wpn_l96a1,st_wpn_l96a1_descr,7.20,65880,
wpn_l96a1m,WP_SVD,w_sniper,st_wpn_l96a1m,st_wpn_l96a1m_descr,7.20,76580,
wpn_lr300,WP_AK74,w_rifle,st_wpn_lr300,st_wpn_lr300_descr,3.10,26480,
wpn_lr300_ac10632,WP_AK74,w_rifle,st_wpn_lr300,st_wpn_lr300_descr,3.21,26480,
wpn_lr300_acog,WP_AK74,w_rifle,st_wpn_lr300,st_wpn_lr300_descr,3.45,26480,
wpn_lr300_camo,WP_AK74,w_rifle,st_wpn_lr300_camo,st_wpn_lr300_descr,3.10,36880,
wpn_lr300_camo_ac10632,WP_AK74,w_rifle,st_wpn_lr300_camo,st_wpn_lr300_descr,3.21,36880,
wpn_lr300_camo_acog,WP_AK74,w_rifle,st_wpn_lr300_camo,st_wpn_lr300_descr,3.45,36880,
wpn_lr300_camo_eot,WP_AK74,w_rifle,st_wpn_lr300_camo,st_wpn_lr300_descr,3.40,36880,
wpn_lr300_custom,WP_AK74,w_rifle,st_wpn_lr300_custom,st_wpn_lr300_descr,3.10,33550,
wpn_lr300_custom_ac10632,WP_AK74,w_rifle,st_wpn_lr300_custom,st_wpn_lr300_descr,3.21,33550,
wpn_lr300_custom_acog,WP_AK74,w_rifle,st_wpn_lr300_custom,st_wpn_lr300_descr,3.45,33550,
wpn_lr300_custom_eot,WP_AK74,w_rifle,st_wpn_lr300_custom,st_wpn_lr300_descr,3.40,33550,
wpn_lr300_eot,WP_AK74,w_rifle,st_wpn_lr300,st_wpn_lr300_descr,3.40,26480,
wpn_m16,WP_AK74,w_rifle,st_wpn_m16,st_wpn_m16_descr,3.09,35690,
wpn_m16_ac10632,WP_AK74,w_rifle,st_wpn_m16,st_wpn_m16_descr,3.20,35690,
wpn_m16_acog,WP_AK74,w_rifle,st_wpn_m16,st_wpn_m16_descr,3.49,35690,
wpn_m16_eot,WP_AK74,w_rifle,st_wpn_m16,st_wpn_m16_descr,3.40,35690,
wpn_m16a2,WP_AK74,w_rifle,st_wpn_m16a2,st_wpn_m16a2_descr,3.51,35880,
wpn_m24,WP_SVD,w_sniper,st_wpn_m24,st_wpn_m24_descr,5.40,82680,
wpn_m249,WP_AK74,w_rifle,st_wpn_m249,st_wpn_m249_descr,7.68,66580,
wpn_m249_ac10632,WP_AK74,w_rifle,st_wpn_m249,st_wpn_m249_descr,7.79,66580,
wpn_m249_acog,WP_AK74,w_rifle,st_wpn_m249,st_wpn_m249_descr,8.08,66580,
wpn_m249_eot,WP_AK74,w_rifle,st_wpn_m249,st_wpn_m249_descr,7.99,66580,
wpn_m4,WP_AK74,w_rifle,st_wpn_m4,st_wpn_m4_descr,3.02,35560,
wpn_m4_ac10632,WP_AK74,w_rifle,st_wpn_m4,st_wpn_m4_descr,3.17,35560,
wpn_m4_acog,WP_AK74,w_rifle,st_wpn_m4,st_wpn_m4_descr,3.37,35560,
wpn_m4_butcher,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,2.95,65640,
wpn_m4_butcher_ac10632,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.08,65640,
wpn_m4_butcher_acog,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.30,65640,
wpn_m4_butcher_aimpoint,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.08,65640,
wpn_m4_butcher_c-more,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.25,65640,
wpn_m4_butcher_compm4s,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.33,65640,
wpn_m4_butcher_e0t2,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.18,65640,
wpn_m4_butcher_ekp8_18,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.22,65640,
wpn_m4_butcher_eot,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.25,65640,
wpn_m4_butcher_gauss_sight,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,4.35,65640,
wpn_m4_butcher_kemper,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.22,65640,
wpn_m4_butcher_leupold,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.63,65640,
wpn_m4_butcher_marchf,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.59,65640,
wpn_m4_butcher_mepro,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.32,65640,
wpn_m4_butcher_pn23,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.60,65640,
wpn_m4_butcher_point_aimpro,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.28,65640,
wpn_m4_butcher_specter,WP_AK74,w_rifle,st_wpn_m4_butcher,st_wpn_m4_butcher_descr,3.62,65640,
wpn_m4_eot,WP_AK74,w_rifle,st_wpn_m4,st_wpn_m4_descr,3.32,35560,
wpn_m4_ru556,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,2.95,43580,
wpn_m4_ru556_0kp2,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.15,43580,
wpn_m4_ru556_ac10632,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.08,43580,
wpn_m4_ru556_acog,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.30,43580,
wpn_m4_ru556_aimpoint,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.08,43580,
wpn_m4_ru556_c-more,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.25,43580,
wpn_m4_ru556_compm4s,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.33,43580,
wpn_m4_ru556_e0t2,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.18,43580,
wpn_m4_ru556_ekp8_18,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.22,43580,
wpn_m4_ru556_eot,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.25,43580,
wpn_m4_ru556_gauss_sight,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,4.35,43580,
wpn_m4_ru556_kemper,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.22,43580,
wpn_m4_ru556_leupold,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.63,43580,
wpn_m4_ru556_marchf,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.59,43580,
wpn_m4_ru556_mepro,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.32,43580,
wpn_m4_ru556_pn23,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.60,43580,
wpn_m4_ru556_point_aimpro,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.28,43580,
wpn_m4_ru556_specter,WP_AK74,w_rifle,st_wpn_m4_ru556,st_wpn_m4_ru556_descr,3.62,43580,
wpn_m4_skryaga,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.40,43150,
wpn_m4_skryaga_0kp2,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.60,43150,
wpn_m4_skryaga_ac10632,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.52,43150,
wpn_m4_skryaga_acog,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.75,43150,
wpn_m4_skryaga_aimpoint,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.53,43150,
wpn_m4_skryaga_c-more,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.70,43150,
wpn_m4_skryaga_compm4s,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.78,43150,
wpn_m4_skryaga_e0t2,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.63,43150,
wpn_m4_skryaga_ekp8_18,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.67,43150,
wpn_m4_skryaga_eot,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.70,43150,
wpn_m4_skryaga_gauss_sight,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,3.80,43150,
wpn_m4_skryaga_kemper,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.67,43150,
wpn_m4_skryaga_leupold,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,3.08,43150,
wpn_m4_skryaga_mark8_rmr,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,3.40,43150,
wpn_m4_skryaga_mepro,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.77,43150,
wpn_m4_skryaga_pn23,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,3,43150,
wpn_m4_skryaga_point_aimpro,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,2.73,43150,
wpn_m4_skryaga_spec_alt,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,3.40,43150,
wpn_m4_skryaga_specter,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,3.07,43150,
wpn_m4_skryaga_triji,WP_AK74,w_rifle,st_wpn_m4_skryaga,st_wpn_m4_skryaga_descr,3.08,43150,
wpn_m4_tac,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3,58230,
wpn_m4_tac_0kp2,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.20,58230,
wpn_m4_tac_ac10632,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.12,58230,
wpn_m4_tac_acog,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.35,58230,
wpn_m4_tac_aimpoint,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.13,58230,
wpn_m4_tac_c-more,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.30,58230,
wpn_m4_tac_compm4s,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.38,58230,
wpn_m4_tac_e0t2,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.23,58230,
wpn_m4_tac_ekp8_18,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.27,58230,
wpn_m4_tac_eot,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.30,58230,
wpn_m4_tac_gauss_sight,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,4.40,58230,
wpn_m4_tac_kemper,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.27,58230,
wpn_m4_tac_leupold,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.68,58230,
wpn_m4_tac_marchf,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.64,58230,
wpn_m4_tac_mark8_rmr,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,4.04,58230,
wpn_m4_tac_mepro,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.37,58230,
wpn_m4_tac_pn23,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.65,58230,
wpn_m4_tac_point_aimpro,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.33,58230,
wpn_m4_tac_spec_alt,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,4,58230,
wpn_m4_tac_specter,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.67,58230,
wpn_m4_tac_triji,WP_AK74,w_rifle,st_wpn_m4_tac,st_wpn_m4_tac_descr,3.67,58230,
wpn_m4a1,WP_AK74,w_rifle,st_wpn_m4a1,st_wpn_m4a1_descr,2.52,35560,
wpn_m4a1_ac10632,WP_AK74,w_rifle,st_wpn_m4a1,st_wpn_m4a1_descr,2.67,35560,
wpn_m4a1_acog,WP_AK74,w_rifle,st_wpn_m4a1,st_wpn_m4a1_descr,2.87,35560,
wpn_m4a1_camo,WP_AK74,w_rifle,st_wpn_m4a1_camo,st_wpn_m4a1_descr,3.10,38680,
wpn_m4a1_camo_ac10632,WP_AK74,w_rifle,st_wpn_m4a1_camo,st_wpn_m4a1_descr,3.21,38680,
wpn_m4a1_camo_acog,WP_AK74,w_rifle,st_wpn_m4a1_camo,st_wpn_m4a1_descr,3.45,38680,
wpn_m4a1_camo_eot,WP_AK74,w_rifle,st_wpn_m4a1_camo,st_wpn_m4a1_descr,3.40,38680,
wpn_m4a1_custom,WP_AK74,w_rifle,st_wpn_m4a1_custom,st_wpn_m4a1_descr,3.10,35980,
wpn_m4a1_custom_ac10632,WP_AK74,w_rifle,st_wpn_m4a1_custom,st_wpn_m4a1_descr,3.21,35980,
wpn_m4a1_custom_acog,WP_AK74,w_rifle,st_wpn_m4a1_custom,st_wpn_m4a1_descr,3.45,35980,
wpn_m4a1_custom_eot,WP_AK74,w_rifle,st_wpn_m4a1_custom,st_wpn_m4a1_descr,3.40,35980,
wpn_m4a1_eot,WP_AK74,w_rifle,st_wpn_m4a1,st_wpn_m4a1_descr,2.82,35560,
wpn_m4a1_freedom,WP_AK74,w_rifle,st_wpn_m4a1_freedom,st_wpn_m4a1_descr,3.10,33350,
wpn_m4a1_freedom_ac10632,WP_AK74,w_rifle,st_wpn_m4a1_freedom,st_wpn_m4a1_descr,3.21,33350,
wpn_m4a1_freedom_acog,WP_AK74,w_rifle,st_wpn_m4a1_freedom,st_wpn_m4a1_descr,3.45,33350,
wpn_m4a1_freedom_eot,WP_AK74,w_rifle,st_wpn_m4a1_freedom,st_wpn_m4a1_descr,3.40,33350,
wpn_m4a1_siber,WP_AK74,w_rifle,st_wpn_m4a1_siber,st_wpn_m4a1_siber_descr,2.60,37230,
