~,st_class,st_ui_dbg_spawn_type,pda_encyclopedia_name,st_data_export_description,st_prop_weight,st_upgr_cost,st_data_export_max_uses
wpn_sks_tac_psicho_rmr,WP_ASHTG,w_sniper,st_wpn_sks_tac,st_wpn_sks_tac_descr,4.38,25580,
wpn_sks_tac_pso1m21,WP_ASHTG,w_sniper,st_wpn_sks_tac,st_wpn_sks_tac_descr,4.32,25580,
wpn_sks_tac_pso2,WP_ASHTG,w_sniper,st_wpn_sks_tac,st_wpn_sks_tac_descr,4.30,25580,
wpn_sks_tac_rakurs,WP_ASHTG,w_sniper,st_wpn_sks_tac,st_wpn_sks_tac_descr,4.20,25580,
wpn_sks_tac_rmr,WP_ASHTG,w_sniper,st_wpn_sks_tac,st_wpn_sks_tac_descr,3.73,25580,
wpn_sks_tac_usp1,WP_ASHTG,w_sniper,st_wpn_sks_tac,st_wpn_sks_tac_descr,4.60,25580,
wpn_spas12,WP_ASHTG,w_shotgun,st_wpn_spas12_new,st_wpn_spas12_descr_new,4.13,29390,
wpn_spas12_custom,WP_ASHTG,w_shotgun,st_wpn_spas12_new,st_wpn_spas12_descr_new,4.13,29390,
wpn_spas12_nimble,WP_ASHTG,w_shotgun,st_wpn_spas12_new,st_wpn_spas12_descr_new,4.13,29390,
wpn_sr1m,WP_PM,w_pistol,st_wpn_sr1m,st_wpn_sr1m_descr,0.90,26960,
wpn_sr1m_gurza_up,WP_PM,w_pistol,st_wpn_sr1m_sr1upgr1,st_wpn_sr1m_sr1upgr1_descr,1.09,26960,
wpn_sr1m_sr1upgr1,WP_PM,w_pistol,st_wpn_sr1m_sr1upgr1,st_wpn_sr1m_sr1upgr1_descr,0.99,26960,
wpn_sr25,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.31,50780,
wpn_sr25_ac10632,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.42,50780,
wpn_sr25_acog,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.66,50780,
wpn_sr25_aimpoint,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.44,50780,
wpn_sr25_c-more,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.61,50780,
wpn_sr25_compm4s,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.69,50780,
wpn_sr25_e0t2,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.54,50780,
wpn_sr25_eot,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.61,50780,
wpn_sr25_exps3,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,2.87,50780,
wpn_sr25_gauss_sight,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,5.71,50780,
wpn_sr25_kemper,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.58,50780,
wpn_sr25_lco1,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,2.87,50780,
wpn_sr25_leupold,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.97,50780,
wpn_sr25_marchf,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.95,50780,
wpn_sr25_mepro,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.68,50780,
wpn_sr25_pn23,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.96,50780,
wpn_sr25_point_aimpro,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.64,50780,
wpn_sr25_romeo4,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,2.87,50780,
wpn_sr25_romeo8,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,2.87,50780,
wpn_sr25_specter,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.98,50780,
wpn_sr25_susat,WP_AK74,w_sniper,st_wpn_sr25,st_wpn_sr25_descr,4.73,50780,
wpn_sr2_m1,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.86,73300,
wpn_sr2_m1_0kp2,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.06,73300,
wpn_sr2_m1_1p87,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.36,73300,
wpn_sr2_m1_ac10632,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.97,73300,
wpn_sr2_m1_acog,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.86,73300,
wpn_sr2_m1_aim_acro,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.36,73300,
wpn_sr2_m1_aim_low,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.96,73300,
wpn_sr2_m1_aimpoint,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.99,73300,
wpn_sr2_m1_c-more,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.16,73300,
wpn_sr2_m1_compm4s,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.24,73300,
wpn_sr2_m1_d0cter,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.89,73300,
wpn_sr2_m1_deltapoint,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.90,73300,
wpn_sr2_m1_e0t2,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.08,73300,
wpn_sr2_m1_ekp8_18,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.13,73300,
wpn_sr2_m1_eot,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.16,73300,
wpn_sr2_m1_hco,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.36,73300,
wpn_sr2_m1_kemper,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.12,73300,
wpn_sr2_m1_kp_sr2,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.16,73300,
wpn_sr2_m1_leupold,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.54,73300,
wpn_sr2_m1_mepro,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.23,73300,
wpn_sr2_m1_monstrum,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.86,73300,
wpn_sr2_m1_p1x42,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.36,73300,
wpn_sr2_m1_pk6,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.36,73300,
wpn_sr2_m1_pn23,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.59,73300,
wpn_sr2_m1_point_aimpro,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.19,73300,
wpn_sr2_m1_rakurs,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,2.36,73300,
wpn_sr2_m1_rmr,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.89,73300,
wpn_sr2_m1_specter,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.86,73300,
wpn_sr2_m1_trihawk,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.86,73300,
wpn_sr2_m1_vulcan,WP_LR300,w_smg,st_wpn_sr2_m1,st_wpn_sr2_m1_descr,1.86,73300,
wpn_sr2_veresk,WP_LR300,w_smg,st_wpn_sr2_veresk,st_wpn_sr2_veresk_descr,1.65,50300,
wpn_sr2_veresk_kp_sr2,WP_LR300,w_smg,st_wpn_sr2_veresk,st_wpn_sr2_veresk_descr,1.95,50300,
wpn_sr2_veresk_sr2_upkit,WP_LR300,w_smg,st_wpn_sr2_veresk_sr2_upkit,st_wpn_sr2_veresk_sr2_upkit_descr,2.10,50300,
wpn_steyr_scout,WP_SVD,w_sniper,st_wpn_steyr_scout,st_wpn_steyr_scout_descr,3.96,33000,
wpn_steyr_scout_big,WP_SVD,w_sniper,st_wpn_steyr_scout_big,st_wpn_steyr_scout_big_descr,4.40,53296,
wpn_sv98,WP_SVD,w_sniper,st_wpn_sv98,st_wpn_sv98_descr,6.20,58580,
wpn_sv98_custom,WP_SVD,w_sniper,st_wpn_sv98_custom,st_wpn_sv98_descr,6.20,63680,
wpn_sv98_custom_pn23,WP_SVD,w_sniper,st_wpn_sv98_custom,st_wpn_sv98_descr,6.50,63680,
wpn_svd,WP_SVD,w_sniper,st_wpn_svd,st_wpn_svd_descr,3.91,40550,
wpn_svd_1p29,WP_SVD,w_sniper,st_wpn_svd,st_wpn_svd_descr,4.71,40550,
wpn_svd_custom,WP_SVD,w_sniper,st_wpn_svd_custom,st_wpn_svd_descr,3.91,45360,
wpn_svd_custom_1p29,WP_SVD,w_sniper,st_wpn_svd_custom,st_wpn_svd_descr,4.71,45360,
wpn_svd_custom_kobra,WP_SVD,w_sniper,st_wpn_svd_custom,st_wpn_svd_descr,4.32,45360,
wpn_svd_custom_ps01,WP_SVD,w_sniper,st_wpn_svd_custom,st_wpn_svd_descr,4.51,45360,
wpn_svd_kobra,WP_SVD,w_sniper,st_wpn_svd,st_wpn_svd_descr,4.32,40550,
wpn_svd_m1,WP_SVD,w_sniper,st_wpn_svd_m1,st_wpn_svd_m1_descr,3.91,40550,
wpn_svd_m1_1p29,WP_SVD,w_sniper,st_wpn_svd_m1,st_wpn_svd_m1_descr,4.71,40550,
wpn_svd_m1_1p59,WP_SVD,w_sniper,st_wpn_svd_m1,st_wpn_svd_m1_descr,5.00,40550,
wpn_svd_m1_1p78gs,WP_SVD,w_sniper,st_wpn_svd_m1,st_wpn_svd_m1_descr,3.41,40550,
wpn_svd_m1_1pn93,WP_SVD,w_sniper,st_wpn_svd_m1,st_wpn_svd_m1_descr,5.16,40550,
wpn_svd_m1_1pn93n2_1gs,WP_SVD,w_sniper,st_wpn_svd_m1,st_wpn_svd_m1_descr,4.86,40550,
wpn_svd_m1_ps01,WP_SVD,w_sniper,st_wpn_svd_m1,st_wpn_svd_m1_descr,4.54,40550,
wpn_svd_m1_pso1m21,WP_SVD,w_sniper,st_wpn_svd_m1,st_wpn_svd_m1_descr,4.53,40550,
wpn_svd_m1_pso2,WP_SVD,w_sniper,st_wpn_svd_m1,st_wpn_svd_m1_descr,4.51,40550,
wpn_svd_m1_usp1,WP_SVD,w_sniper,st_wpn_svd_m1,st_wpn_svd_m1_descr,4.71,40550,
wpn_svd_nimble,WP_SVD,w_sniper,st_wpn_svd_nimble,st_wpn_svd_nimble_descr,5.14,55880,
wpn_svd_ps01,WP_SVD,w_sniper,st_wpn_svd,st_wpn_svd_descr,4.51,40550,
wpn_svds,WP_SVD,w_sniper,st_wpn_svds,st_wpn_svds_descr,4.40,56164,
wpn_svds_1p29,WP_SVD,w_sniper,st_wpn_svds,st_wpn_svds_descr,5.20,56164,
wpn_svds_1p59,WP_SVD,w_sniper,st_wpn_svds,st_wpn_svds_descr,5.00,56164,
wpn_svds_1p78gs,WP_SVD,w_sniper,st_wpn_svds,st_wpn_svds_descr,3.90,56164,
wpn_svds_1pn93,WP_SVD,w_sniper,st_wpn_svds,st_wpn_svds_descr,5.65,56164,
wpn_svds_1pn93n2_1gs,WP_SVD,w_sniper,st_wpn_svds,st_wpn_svds_descr,5.35,56164,
wpn_svds_pmc,WP_SVD,w_sniper,st_wpn_svds_pmc,st_wpn_svds_pmc_descr,4.80,140850,
wpn_svds_pmc_acog,WP_SVD,w_sniper,st_wpn_svds_pmc,st_wpn_svds_pmc_descr,5.15,140850,
wpn_svds_pmc_gauss_sight,WP_SVD,w_sniper,st_wpn_svds_pmc,st_wpn_svds_pmc_descr,6.20,140850,
wpn_svds_pmc_gee36,WP_SVD,w_sniper,st_wpn_svds_pmc,st_wpn_svds_pmc_descr,4.65,140850,
wpn_svds_pmc_leupold,WP_SVD,w_sniper,st_wpn_svds_pmc,st_wpn_svds_pmc_descr,5.48,140850,
wpn_svds_pmc_marchf,WP_SVD,w_sniper,st_wpn_svds_pmc,st_wpn_svds_pmc_descr,5.44,140850,
wpn_svds_pmc_pn23,WP_SVD,w_sniper,st_wpn_svds_pmc,st_wpn_svds_pmc_descr,5.45,140850,
wpn_svds_pmc_specter,WP_SVD,w_sniper,st_wpn_svds_pmc,st_wpn_svds_pmc_descr,5.47,140850,
wpn_svds_pmc_susat,WP_SVD,w_sniper,st_wpn_svds_pmc,st_wpn_svds_pmc_descr,5.22,140850,
wpn_svds_ps01,WP_SVD,w_sniper,st_wpn_svds,st_wpn_svds_descr,5.03,56164,
wpn_svds_pso1m21,WP_SVD,w_sniper,st_wpn_svds,st_wpn_svds_descr,5.02,56164,
wpn_svds_pso2,WP_SVD,w_sniper,st_wpn_svds,st_wpn_svds_descr,5.00,56164,
wpn_svds_usp1,WP_SVD,w_sniper,st_wpn_svds,st_wpn_svds_descr,5.20,56164,
wpn_svt40,WP_SVD,w_sniper,st_wpn_svt40,st_wpn_svt40_descr,3.80,24850,
wpn_svt40_modern,WP_SVD,w_sniper,st_wpn_svt40_modern,st_wpn_svt40_descr,3.80,26350,
wpn_svu,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,3.81,43860,
wpn_svu_1p29,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.61,43860,
wpn_svu_1p59,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.75,43860,
wpn_svu_1p63,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.23,43860,
wpn_svu_1p76,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.25,43860,
wpn_svu_1p78gs,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.42,43860,
wpn_svu_1pn93,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.73,43860,
wpn_svu_1pn93n2_1gs,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.85,43860,
wpn_svu_alt,WP_SVU,w_sniper,st_wpn_svu_alt,st_wpn_svu_descr,3.81,48850,
wpn_svu_alt_1p29,WP_SVU,w_sniper,st_wpn_svu_alt,st_wpn_svu_descr,4.61,48850,
wpn_svu_alt_kobra,WP_SVU,w_sniper,st_wpn_svu_alt,st_wpn_svu_descr,4.22,48850,
wpn_svu_alt_ps01,WP_SVU,w_sniper,st_wpn_svu_alt,st_wpn_svu_descr,4.41,48850,
wpn_svu_ekp8_02,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.22,43860,
wpn_svu_kobra,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.22,43860,
wpn_svu_nimble,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,3.83,48580,
wpn_svu_nimble_1p29,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.63,48580,
wpn_svu_nimble_1p59,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.75,48580,
wpn_svu_nimble_1p63,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.23,48580,
wpn_svu_nimble_1p76,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.25,48580,
wpn_svu_nimble_1p78gs,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.42,48580,
wpn_svu_nimble_1pn93,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.73,48580,
wpn_svu_nimble_1pn93n2_1gs,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.85,48580,
wpn_svu_nimble_ekp8_02,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.22,48580,
wpn_svu_nimble_kobra,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.25,48580,
wpn_svu_nimble_okp,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.22,48580,
wpn_svu_nimble_pka,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.24,48580,
wpn_svu_nimble_ps01,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.44,48580,
wpn_svu_nimble_pso1m21,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.75,48580,
wpn_svu_nimble_pso2,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.45,48580,
wpn_svu_nimble_usp1,WP_AK74,w_sniper,st_wpn_svu_nimble,st_wpn_svu_nimble_descr,4.63,48580,
wpn_svu_okp,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.22,43860,
wpn_svu_pka,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.24,43860,
wpn_svu_ps01,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.41,43860,
wpn_svu_pso1m21,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.75,43860,
wpn_svu_pso2,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.45,43860,
wpn_svu_usp1,WP_SVU,w_sniper,st_wpn_svu,st_wpn_svu_descr,4.61,43860,
wpn_thompson_1921,WP_LR300,w_smg,st_wpn_thompson_1921,st_wpn_thompson_1921_descr,6.10,40590,
wpn_thompson_m1a1,WP_LR300,w_smg,st_wpn_thompson_m1a1,st_wpn_thompson_m1a1_descr,4.70,21880,
wpn_toz106,WP_ASHTG,w_shotgun,st_wpn_toz106,st_wpn_toz106_descr,2.50,5300,
wpn_toz106_m1,WP_ASHTG,w_shotgun,st_wpn_toz106_m1,st_wpn_toz106_m1_descr,2.50,6300,
wpn_toz106_m1_0kp2,WP_ASHTG,w_shotgun,st_wpn_toz106_m1,st_wpn_toz106_m1_descr,2.70,6300,
wpn_toz106_m1_ac10632,WP_ASHTG,w_shotgun,st_wpn_toz106_m1,st_wpn_toz106_m1_descr,2.62,6300,
wpn_toz106_m1_aim_low,WP_ASHTG,w_shotgun,st_wpn_toz106_m1,st_wpn_toz106_m1_descr,2.60,6300,
wpn_toz106_m1_c-more,WP_ASHTG,w_shotgun,st_wpn_toz106_m1,st_wpn_toz106_m1_descr,2.80,6300,
wpn_toz106_m1_d0cter,WP_ASHTG,w_shotgun,st_wpn_toz106_m1,st_wpn_toz106_m1_descr,2.50,6300,
wpn_toz106_m1_deltapoint,WP_ASHTG,w_shotgun,st_wpn_toz106_m1,st_wpn_toz106_m1_descr,2.54,6300,
wpn_toz106_m1_p1x42,WP_ASHTG,w_shotgun,st_wpn_toz106_m1,st_wpn_toz106_m1_descr,3.00,6300,
wpn_toz106_m1_pk6,WP_ASHTG,w_shotgun,st_wpn_toz106_m1,st_wpn_toz106_m1_descr,3.00,6300,
wpn_toz106_m1_rakurs,WP_ASHTG,w_shotgun,st_wpn_toz106_m1,st_wpn_toz106_m1_descr,3.00,6300,
wpn_toz106_m1_rmr,WP_ASHTG,w_shotgun,st_wpn_toz106_m1,st_wpn_toz106_m1_descr,2.53,6300,
wpn_toz106_wpn_addon_scope_pu,WP_ASHTG,w_shotgun,st_wpn_toz106,st_wpn_toz106_descr,2.50,5300,
wpn_toz34,WP_BM16,w_shotgun,st_wpn_toz34,st_wpn_toz34_descr,3.20,14800,
wpn_toz34_bull,WP_BM16,w_shotgun,st_wpn_toz34_bull,st_wpn_toz34_bull_descr,3.90,98950,
wpn_toz34_custom,WP_BM16,w_shotgun,st_wpn_toz34_custom,st_wpn_toz34_descr,3.20,16680,
wpn_toz34_decor,WP_BM16,w_shotgun,st_wpn_toz34_decor,st_wpn_toz34_descr,3.20,18550,
wpn_toz34_mark4,WP_BM16,w_shotgun,st_wpn_toz34_mark4,st_wpn_toz34_mark4_descr,3.20,36860,
wpn_toz34_mark4_23,WP_BM16,w_shotgun,st_wpn_toz34_mark4_23,st_wpn_toz34_mark4_23_descr,3.90,98950,
wpn_toz34_obrez,WP_BM16,w_shotgun,st_wpn_toz34_obrez,st_wpn_toz34_obrez_descr,2.10,9860,
wpn_toz34_obrez_custom,WP_BM16,w_shotgun,st_wpn_toz34_obrez_custom,st_wpn_toz34_obrez_descr,2.10,12690,
wpn_toz34_obrez_decor,WP_BM16,w_shotgun,st_wpn_toz34_obrez_decor,st_wpn_toz34_obrez_descr,2.10,13880,
wpn_trg,WP_SVD,w_sniper,st_trg_sako,st_wpn_trg_descr,4.68,71880,
wpn_tt33,WP_PM,w_pistol,st_wpn_tt33,wpn_tt33_descr,0.85,9860,
wpn_tt33_modern,WP_PM,w_pistol,st_wpn_tt33_modern,wpn_tt33_descr,0.85,12350,
wpn_type63,WP_ASHTG,w_rifle,st_wpn_type63,st_wpn_type63_descr,3.86,17880,
wpn_udp9,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_ac10632,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_acog,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,3.55,19350,
wpn_udp9_aimpoint,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_c-more,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_compm4s,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_e0t2,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_e0t2_magd,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,3.47,19350,
wpn_udp9_eot,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_exps3,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_hco,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_he510,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_lco1,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_march_f_shorty,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,3.31,19350,
wpn_udp9_march_f_shorty_alt,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,3.40,19350,
wpn_udp9_monstrum,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_pn23,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,3.95,19350,
wpn_udp9_point_aimpro,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_rmr,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_romeo4,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_romeo8,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_specter,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,3.67,19350,
wpn_udp9_t12,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,3.47,19350,
wpn_udp9_tac30,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_trihawk,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_uh1_magd,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,3.50,19350,
wpn_udp9_uh2,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_udp9_vulcan,WP_AK74,w_smg,st_wpn_udp9,st_wpn_udp9_descr,2.20,19350,
wpn_ump45,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.48,28980,
wpn_ump45_0kp2,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_ac10632,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.60,28980,
wpn_ump45_acog,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.80,28980,
wpn_ump45_aimpoint,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_c-more,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_compm4s,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_custom,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.48,33880,
wpn_ump45_custom_0kp2,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_ac10632,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.60,33880,
wpn_ump45_custom_acog,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.80,33880,
wpn_ump45_custom_aim_acro,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_aimpoint,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_bossxe,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.95,33880,
wpn_ump45_custom_c-more,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_compm4s,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_e0t2,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_ekp8_18,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_eot,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_he510,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_kemper,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_leupold,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,3.88,33880,
wpn_ump45_custom_marchf,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_mark8_rmr,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_mepro,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_monstrum,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.48,33880,
wpn_ump45_custom_p1x42,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
